customer_id,churn_date,primary_reason,competitor_named,interview_completed,nps_at_churn
20141,2023-02-10,consolidation,,False,
20143,2023-11-01,no_need,,True,
20145,2023-12-02,other,,True,
20146,2023-10-20,price,,True,
20147,2024-02-07,price,,False,
20150,2025-05-19,consolidation,,True,3
20156,2024-01-01,no_need,,False,
20159,2025-09-17,no_need,,True,1
20166,2024-04-09,quality,,True,
20170,2024-11-02,other,,False,
20171,2025-02-08,no_need,,True,4
20172,2023-05-11,other,,False,
20174,2023-04-26,no_need,,True,5
20181,2025-04-01,ai_alternative,DevForge.ai,True,
20185,2025-07-22,no_need,,True,2
20186,2024-08-14,consolidation,,True,0
20187,2024-07-21,price,,True,
20189,2023-01-18,consolidation,,False,
20191,2025-03-11,ai_alternative,,False,
20193,2025-09-19,no_need,,True,0
20195,2025-08-14,no_need,,False,
20196,2023-03-26,price,,True,1
20200,2023-11-16,price,,True,
20204,2023-06-27,no_need,,False,
20205,2023-03-16,quality,,True,2
20208,2023-03-17,other,,True,6
20210,2023-09-23,price,,False,
20211,2024-01-28,consolidation,,True,
20214,2023-06-14,price,,True,2
20216,2023-06-16,quality,DevForge.ai,True,1
20217,2023-11-11,consolidation,AILegal Pro,True,3
20220,2023-09-24,price,,True,
20222,2023-12-06,price,,False,
20224,2024-03-12,price,AILegal Pro,True,
20225,2024-04-25,other,Ушли inhouse,True,
20230,2024-06-02,ai_alternative,AILegal Pro,True,2
20232,2023-05-05,no_need,,False,
20233,2024-01-26,ai_alternative,HireSense AI,True,0
20236,2024-11-22,ai_alternative,FinBot Pro,True,
20239,2023-03-20,consolidation,,True,
20243,2024-05-28,price,,True,
20244,2024-12-04,quality,FinBot Pro,True,
20245,2024-02-27,consolidation,,False,
20249,2024-10-16,ai_alternative,,False,
20250,2024-01-20,no_need,,True,3
20251,2024-04-13,quality,,True,6
20252,2024-05-19,other,MarketAI,True,6
20253,2024-06-06,no_need,,True,0
20256,2024-03-08,price,,True,5
20261,2025-06-18,quality,,False,
20264,2024-06-10,no_need,,False,
20266,2024-07-25,no_need,,False,
20268,2024-06-16,ai_alternative,FinBot Pro,True,4
20270,2023-08-13,price,,False,
20271,2023-06-08,consolidation,,False,
20272,2023-10-07,consolidation,,False,
20274,2024-01-21,consolidation,,True,2
20284,2024-03-07,ai_alternative,FinBot Pro,True,2
20287,2023-10-07,quality,,False,
20291,2024-09-19,ai_alternative,,False,
20293,2024-04-29,price,HireSense AI,True,2
20295,2023-02-19,no_need,HireSense AI,True,1
20301,2025-09-05,ai_alternative,DevForge.ai,True,
20302,2024-02-18,price,,True,0
20303,2023-12-11,price,,False,
20306,2023-10-08,price,,True,3
20310,2025-01-07,ai_alternative,HireSense AI,True,
20311,2023-01-14,consolidation,,True,1
20315,2025-05-24,ai_alternative,HireSense AI,True,
20317,2025-05-17,other,,False,
20321,2025-05-12,no_need,,False,
20322,2025-07-14,no_need,,True,2
20324,2025-05-05,quality,,False,
20325,2023-05-04,other,,False,
20326,2025-05-06,ai_alternative,MarketAI,True,4
20329,2023-06-14,price,,True,
20331,2023-07-28,quality,,True,0
20333,2023-12-13,quality,,False,
20337,2024-01-03,price,,False,
20341,2024-04-02,ai_alternative,DevForge.ai,True,4
20345,2023-07-27,quality,,False,
20346,2024-06-17,quality,,False,
20350,2023-08-25,no_need,MarketAI,True,2
20352,2025-07-02,ai_alternative,FinBot Pro,True,
20353,2025-05-09,ai_alternative,DevForge.ai,True,0
20354,2023-12-10,no_need,,True,3
20356,2023-11-14,quality,,True,2
20357,2023-04-02,price,,False,
20360,2024-10-05,ai_alternative,,False,
20361,2023-05-23,consolidation,,True,2
20367,2024-03-13,quality,,False,
20368,2025-02-08,consolidation,,False,
20370,2023-07-13,quality,,True,0
20372,2024-03-01,ai_alternative,,False,
20375,2024-08-15,quality,,True,
20380,2023-09-25,other,,False,
20381,2024-10-01,no_need,,True,2
20384,2023-07-15,other,,True,5
20386,2024-01-09,other,,False,
20398,2024-01-24,quality,,False,
20400,2025-07-27,price,,True,
20401,2023-05-09,price,,False,
20402,2023-10-09,other,,False,
20404,2023-10-08,price,,False,
20405,2023-12-06,no_need,,True,
20406,2025-03-15,other,,True,0
20409,2023-02-12,quality,,False,
20416,2024-01-08,ai_alternative,DevForge.ai,True,1
20420,2025-05-20,ai_alternative,,False,
20423,2024-01-30,consolidation,,True,3
20425,2023-03-15,consolidation,,False,
20432,2025-06-22,consolidation,,True,2
20433,2023-09-17,ai_alternative,FinBot Pro,True,
20434,2023-11-18,other,,False,
20436,2023-07-31,quality,,False,
20439,2023-09-23,price,,True,
20443,2025-06-20,ai_alternative,HireSense AI,True,2
20448,2025-01-11,ai_alternative,AILegal Pro,True,
20452,2024-12-09,consolidation,,True,4
20456,2025-11-17,other,,False,
20460,2023-07-17,price,,True,
20462,2024-10-05,price,,True,4
20464,2025-11-17,price,,False,
20470,2023-09-07,quality,,True,
20472,2024-03-02,consolidation,,True,
20473,2023-10-03,ai_alternative,AILegal Pro,True,4
20476,2023-08-06,no_need,,True,2
20477,2024-10-24,price,,False,
20478,2023-09-02,quality,,True,3
20479,2024-06-04,consolidation,,True,3
20480,2023-09-13,price,,False,
20481,2025-03-31,quality,,True,5
20482,2024-02-09,no_need,AILegal Pro,True,3
20485,2025-10-18,quality,,True,5
20491,2023-06-19,other,,False,
20493,2025-03-18,ai_alternative,AILegal Pro,True,5
20497,2023-09-09,quality,,True,4
20499,2024-03-02,price,DevForge.ai,True,
20501,2024-10-18,consolidation,,True,2
20502,2023-01-06,consolidation,,False,
20504,2023-02-07,ai_alternative,,False,
20505,2024-10-12,consolidation,,True,0
20506,2023-07-28,other,,False,
20507,2025-03-15,no_need,HireSense AI,True,0
20509,2023-12-24,price,,True,4
20515,2024-03-04,ai_alternative,HireSense AI,True,0
20517,2023-03-29,consolidation,,False,
20520,2024-04-26,price,Конкурент-маркетплейс,True,4
20529,2024-10-17,other,,True,4
20540,2023-11-19,quality,,True,
20544,2023-08-19,price,,True,6
20547,2023-07-07,price,,True,2
20548,2025-04-06,ai_alternative,AILegal Pro,True,
20550,2024-09-05,ai_alternative,DevForge.ai,True,
20552,2023-06-08,consolidation,,False,
20553,2024-05-15,other,,False,
20556,2023-08-22,other,,True,5
20557,2023-03-03,no_need,,True,3
20559,2023-02-25,price,,False,
20562,2023-01-20,no_need,,False,
20566,2023-10-23,quality,,True,
20567,2023-03-07,no_need,,False,
20570,2023-03-26,no_need,,False,
20571,2024-07-30,no_need,,False,
20572,2024-01-19,price,,False,
20575,2024-12-06,ai_alternative,,False,
20578,2023-03-11,price,,True,4
20583,2024-03-09,quality,,True,0
20586,2024-09-06,price,,True,2
20588,2025-08-11,no_need,,True,2
20589,2023-12-06,consolidation,,True,5
20590,2023-04-25,other,,False,
20591,2024-04-17,price,,True,
20593,2023-09-25,no_need,,True,3
20598,2023-04-09,no_need,,True,3
20604,2023-10-14,price,,True,
20605,2023-05-16,other,,False,
20606,2023-07-10,quality,,True,2
20609,2023-12-23,no_need,,False,
20612,2023-05-17,ai_alternative,MarketAI,True,
20613,2023-06-02,price,,False,
20615,2024-05-19,consolidation,HireSense AI,True,4
20616,2025-01-13,ai_alternative,,False,
20618,2023-11-12,consolidation,,True,2
20619,2023-11-14,price,,False,
20621,2023-07-17,quality,,False,
20627,2024-07-19,consolidation,,False,
20629,2023-12-04,ai_alternative,FinBot Pro,True,2
20631,2023-04-17,price,,True,3
20632,2024-06-09,consolidation,,False,
20633,2024-05-12,consolidation,,False,
20634,2024-12-08,ai_alternative,,False,
20637,2023-05-16,price,,False,
20639,2023-09-05,price,,True,2
20645,2024-11-29,other,,True,3
20652,2025-03-12,consolidation,,True,
20653,2023-12-28,price,,False,
20663,2025-07-27,consolidation,,True,
20668,2023-08-28,no_need,,False,
20669,2024-07-13,price,,True,3
20671,2024-07-11,price,,False,
20677,2023-09-08,no_need,,False,
20682,2023-07-03,no_need,,False,
20683,2024-03-24,other,,True,2
20686,2024-09-09,price,,True,
20687,2023-09-27,other,,False,
20697,2023-12-14,price,,True,2
20700,2024-09-10,ai_alternative,HireSense AI,True,0
20702,2025-10-10,quality,FinBot Pro,True,
20705,2025-04-26,price,,True,
20706,2023-09-27,price,,True,1
20708,2025-03-11,price,,True,
20710,2025-07-24,quality,,False,
20713,2024-10-24,price,,False,
20714,2023-09-17,ai_alternative,DevForge.ai,True,4
20715,2024-03-25,price,,False,
20716,2024-04-15,price,,True,2
20721,2023-05-24,consolidation,,True,
20722,2024-04-22,quality,,False,
20731,2025-09-07,consolidation,,True,
20733,2025-03-26,price,,True,3
20734,2023-11-28,price,,True,0
20736,2023-10-09,quality,,False,
20742,2024-06-01,no_need,,True,0
20744,2025-03-23,no_need,,True,2
20745,2023-03-16,no_need,,True,2
20748,2024-04-09,consolidation,,False,
20750,2025-07-22,other,,True,5
20752,2025-03-05,ai_alternative,MarketAI,True,
20758,2023-10-19,quality,,True,2
20762,2023-02-25,quality,,True,1
20767,2024-06-11,quality,,True,6
20769,2023-12-03,no_need,,False,
20770,2023-02-18,quality,,True,1
20773,2024-12-09,ai_alternative,FinBot Pro,True,3
20775,2025-05-31,no_need,,False,
20777,2023-05-09,ai_alternative,,False,
20779,2025-02-02,no_need,,False,
20780,2023-09-17,other,AILegal Pro,True,
20782,2023-01-15,consolidation,,True,3
20785,2023-12-17,no_need,,True,0
20788,2025-08-15,price,,False,
20795,2025-05-18,no_need,AILegal Pro,True,3
20798,2025-10-18,price,,False,
20799,2024-07-04,price,,False,
20803,2025-04-17,ai_alternative,,False,
20806,2023-08-14,price,,False,
20810,2024-07-01,consolidation,,True,
20819,2025-02-22,price,,True,3
20824,2024-07-14,consolidation,,False,
20828,2024-06-17,price,,False,
20829,2025-09-22,no_need,,False,
20832,2025-01-06,quality,,True,0
20834,2024-04-09,price,,True,2
20837,2023-01-04,price,,False,
20839,2024-08-28,quality,,True,
20841,2023-07-26,no_need,,True,4
20843,2023-08-23,quality,,False,
20849,2023-12-03,quality,,True,
20852,2024-10-19,price,,True,
20853,2023-01-02,price,,False,
20855,2023-08-06,no_need,,True,1
20858,2023-08-11,other,,True,4
20862,2024-06-21,quality,,True,2
20864,2024-01-10,other,,False,
20865,2023-03-16,consolidation,,True,1
20866,2024-03-25,consolidation,,True,5
20870,2024-02-17,no_need,,True,
20871,2023-06-07,price,,True,
20875,2023-08-14,consolidation,,False,
20876,2023-01-12,quality,,True,6
20878,2024-03-18,ai_alternative,FinBot Pro,True,
20883,2024-08-25,consolidation,,True,4
20885,2025-11-17,no_need,,True,2
20886,2023-12-26,no_need,,True,4
20887,2023-01-25,ai_alternative,,False,
20891,2023-11-15,consolidation,,True,4
20893,2025-11-12,price,,True,1
20898,2025-10-24,quality,,False,
20908,2023-04-03,consolidation,,True,2
20909,2024-07-20,price,,True,2
20915,2023-04-19,quality,,False,
20916,2024-09-07,no_need,,False,
20917,2023-03-24,other,,False,
20918,2024-03-03,price,,True,2
20920,2023-02-12,price,,True,5
20921,2023-08-27,price,,True,0
20922,2025-07-18,ai_alternative,HireSense AI,True,
20924,2023-09-22,price,,True,
20927,2023-11-22,quality,,True,5
20929,2024-03-29,price,,False,
20930,2024-04-23,price,,True,0
20933,2024-03-26,no_need,,True,3
20935,2023-04-20,no_need,,True,1
20947,2025-06-26,ai_alternative,,False,
20948,2024-11-25,no_need,,False,
20949,2025-05-04,quality,,True,4
20950,2023-01-23,consolidation,,True,2
20956,2024-05-26,quality,,True,
20957,2024-07-03,price,,True,2
20959,2024-11-17,price,,True,3
20960,2024-03-19,quality,,True,3
20963,2025-07-08,no_need,,False,
20965,2025-06-12,consolidation,,True,
20968,2023-02-26,quality,,True,
20969,2024-07-03,ai_alternative,,False,
20970,2024-02-26,price,,False,
20975,2023-05-23,ai_alternative,HireSense AI,True,0
20978,2023-01-25,consolidation,,True,
20979,2024-11-01,price,Конкурент-маркетплейс,True,
20980,2023-10-08,no_need,MarketAI,True,2
20982,2024-05-16,quality,,False,
20985,2023-05-25,no_need,,False,
20986,2025-08-28,quality,HireSense AI,True,1
20987,2024-03-04,no_need,,False,
20988,2025-11-16,no_need,,True,
20993,2023-11-18,consolidation,,True,5
20994,2025-02-01,consolidation,,True,
20995,2023-05-11,other,,True,
20999,2025-08-27,price,,True,4
21010,2024-12-20,price,,True,
21012,2024-12-28,consolidation,,False,
21014,2023-12-19,quality,,True,
21021,2024-03-08,price,,True,0
21023,2023-01-09,ai_alternative,,False,
21024,2024-09-09,price,,True,
21026,2023-11-24,no_need,,False,
21027,2025-10-15,no_need,,False,
21031,2025-04-23,price,,True,0
21032,2024-03-10,consolidation,,True,1
21034,2024-07-20,price,,True,1
21035,2023-12-15,price,,True,3
21036,2024-08-25,other,DevForge.ai,True,0
21038,2023-03-08,price,,True,7
21041,2024-04-21,price,,True,
21043,2024-04-11,other,,True,5
21044,2024-10-24,no_need,,True,
21051,2025-01-06,quality,,False,
21053,2025-04-05,no_need,,True,5
21055,2023-04-28,quality,,False,
21057,2023-02-12,no_need,,True,3
21060,2024-12-30,price,,False,
21061,2023-08-02,quality,,True,
21062,2023-01-16,no_need,,True,4
21066,2023-12-21,quality,,True,4
21074,2025-02-13,ai_alternative,HireSense AI,True,
21076,2024-10-20,consolidation,,True,3
21082,2025-04-14,ai_alternative,AILegal Pro,True,2
21088,2023-03-31,no_need,,True,5
21093,2025-11-08,quality,Конкурент-маркетплейс,True,9
21096,2024-04-22,quality,,True,
21097,2025-07-31,no_need,,True,
21099,2023-12-13,no_need,,True,2
21102,2024-09-07,quality,,True,4
21106,2023-06-08,quality,,True,4
21109,2024-07-14,price,,False,
21113,2023-09-22,price,,False,
21119,2025-06-10,consolidation,,True,3
21120,2023-02-17,price,,True,3
21123,2024-11-10,consolidation,,True,1
21129,2025-04-28,other,,True,4
21130,2025-01-15,price,,False,
21131,2023-04-22,no_need,,False,
21133,2024-09-03,price,,True,0
21142,2023-06-16,no_need,,True,0
21143,2024-08-28,other,,True,
21150,2024-11-23,ai_alternative,DevForge.ai,True,
21153,2025-03-03,quality,,True,3
21155,2023-04-03,no_need,,False,
21156,2023-02-26,price,,True,5
21158,2023-04-07,price,,True,3
21159,2024-09-24,ai_alternative,AILegal Pro,True,
21160,2023-02-03,other,,True,
21163,2023-10-18,no_need,,True,4
21166,2025-10-01,ai_alternative,,False,
21167,2023-04-24,quality,,True,2
21172,2024-08-31,no_need,,True,
21173,2023-11-16,consolidation,,False,
21176,2025-04-23,price,,True,0
21178,2025-05-18,price,,True,1
21187,2024-06-11,price,,True,4
21191,2023-03-10,consolidation,,False,
21194,2024-10-16,quality,,True,4
21195,2023-01-09,price,,False,
21197,2023-05-26,no_need,,True,
21202,2023-09-25,price,,True,1
21203,2025-08-21,quality,,True,
21204,2024-11-18,quality,,True,
21205,2025-11-03,ai_alternative,,False,
21207,2025-03-27,other,,False,
21208,2025-01-05,quality,,True,
21220,2025-09-30,other,,True,4
21222,2024-08-27,other,,True,
21224,2023-06-14,consolidation,,True,1
21225,2023-11-25,price,,True,2
21227,2025-06-07,other,FinBot Pro,True,3
21230,2023-12-19,quality,HireSense AI,True,7
21231,2023-03-06,no_need,,True,2
21232,2023-02-11,consolidation,,False,
21236,2025-12-09,no_need,,False,
21238,2023-03-27,price,,False,
21248,2023-06-06,consolidation,,True,3
21251,2023-03-25,no_need,,True,0
21253,2024-12-19,price,,True,2
21255,2023-08-04,quality,,False,
21260,2023-04-20,consolidation,,False,
21264,2023-04-23,consolidation,,True,
21270,2025-09-19,ai_alternative,FinBot Pro,True,6
21272,2023-06-04,quality,,True,3
21274,2025-11-17,consolidation,,False,
21276,2024-11-06,quality,,False,
21278,2025-08-01,no_need,,True,3
21280,2023-04-06,consolidation,,True,0
21283,2024-11-09,price,,False,
21284,2024-05-04,consolidation,,True,
21290,2023-09-18,ai_alternative,HireSense AI,True,3
21292,2023-02-15,no_need,,False,
21296,2024-01-13,price,Ушли inhouse,True,4
21297,2023-08-06,ai_alternative,DevForge.ai,True,3
21299,2025-10-17,price,,True,
21305,2023-05-05,other,,True,2
21306,2023-07-27,quality,,False,
21308,2024-10-20,no_need,,True,2
21312,2024-03-15,consolidation,,False,
21314,2025-09-28,quality,MarketAI,True,
21317,2023-12-17,other,,True,2
21320,2025-02-26,consolidation,,False,
21323,2023-10-26,price,AILegal Pro,True,3
21327,2023-04-04,quality,,False,
21328,2023-02-17,quality,,True,4
21329,2024-11-25,ai_alternative,DevForge.ai,True,3
21338,2024-05-27,no_need,,True,0
21341,2025-09-30,ai_alternative,,False,
21342,2024-07-17,no_need,,False,
21343,2025-09-21,consolidation,,True,2
21344,2023-02-04,other,,False,
21353,2025-01-06,quality,,True,
21356,2024-08-09,consolidation,,True,
21359,2023-04-02,quality,,True,
21366,2025-01-12,quality,,True,2
21369,2025-05-14,other,,True,
21374,2023-06-20,no_need,,True,
21379,2024-11-22,other,,True,2
21384,2025-07-06,no_need,,False,
21393,2023-06-03,consolidation,,False,
21394,2023-08-25,price,,False,
21397,2024-01-21,consolidation,MarketAI,True,4
21399,2023-09-27,quality,,False,
21401,2024-02-02,ai_alternative,HireSense AI,True,
21403,2025-06-07,consolidation,,False,
21407,2024-09-25,no_need,,True,0
21415,2025-11-16,no_need,,True,3
21418,2023-03-11,no_need,,False,
21420,2023-12-07,other,,True,3
21429,2023-12-09,other,,True,6
21435,2023-05-24,no_need,,False,
21438,2025-05-25,quality,,False,
21441,2024-01-12,quality,,True,2
21442,2023-06-23,no_need,,False,
21445,2023-10-18,no_need,,True,3
21447,2024-12-27,other,,True,1
21449,2024-02-08,price,,False,
21450,2023-11-08,quality,,True,2
21451,2023-03-19,no_need,,True,1
21454,2025-03-03,price,,False,
21460,2024-11-24,price,,False,
21461,2024-11-14,quality,,True,3
21462,2023-12-04,no_need,,False,
21464,2023-08-15,price,FinBot Pro,True,
21472,2025-02-24,other,,True,
21481,2023-12-14,price,,True,5
21482,2025-09-05,price,,True,
21489,2023-09-03,consolidation,,True,
21490,2024-10-09,ai_alternative,,False,
21491,2023-01-19,no_need,,False,
21495,2025-08-17,ai_alternative,MarketAI,True,2
21500,2024-02-27,ai_alternative,AILegal Pro,True,3
21505,2024-07-14,price,MarketAI,True,3
21508,2023-12-15,quality,,False,
21513,2023-10-10,no_need,,False,
21518,2023-01-07,quality,,False,
21521,2023-05-09,quality,,False,
21525,2023-03-11,no_need,,True,1
21527,2025-09-16,ai_alternative,FinBot Pro,True,1
21528,2025-01-09,no_need,,False,
21529,2025-01-02,price,HireSense AI,True,3
21530,2023-02-21,no_need,,True,1
21531,2024-02-05,ai_alternative,HireSense AI,True,3
21534,2025-02-25,price,FinBot Pro,True,1
21536,2024-11-05,ai_alternative,,False,
21540,2023-06-02,quality,,True,
21544,2023-12-26,price,,True,
21547,2023-06-26,consolidation,,True,3
21551,2023-11-01,no_need,,True,3
21553,2023-09-02,ai_alternative,,False,
21558,2023-01-12,price,,False,
21561,2024-06-27,consolidation,,False,
21565,2023-12-10,other,,True,1
21566,2024-10-15,other,,True,7
21567,2023-11-20,price,,True,
21568,2023-01-27,price,,False,
21569,2025-04-25,quality,,True,8
21571,2024-01-08,no_need,,True,
21572,2023-04-21,ai_alternative,FinBot Pro,True,3
21581,2024-03-01,price,,True,5
21591,2024-01-23,no_need,,True,3
21593,2023-05-18,consolidation,,True,2
21597,2024-11-10,price,,True,
21600,2025-02-19,quality,FinBot Pro,True,
21603,2023-05-07,quality,,False,
21615,2025-07-04,no_need,,True,
21618,2025-08-14,consolidation,,False,
21619,2024-01-14,other,,False,
21623,2023-04-04,quality,,False,
21626,2025-05-14,ai_alternative,,False,
21630,2024-01-08,quality,,True,
21631,2023-01-05,other,,False,
21636,2024-01-23,price,,True,1
21641,2023-02-13,no_need,,True,
21642,2025-10-01,price,,True,5
21645,2023-09-25,quality,FinBot Pro,True,6
21646,2025-06-22,price,,True,2
21648,2024-10-01,ai_alternative,,False,
21650,2025-03-22,no_need,,False,
21656,2023-05-19,price,,True,
21659,2023-10-02,ai_alternative,AILegal Pro,True,3
21664,2023-10-14,no_need,,False,
21665,2024-05-04,no_need,,False,
21666,2023-04-08,no_need,,True,4
21669,2023-03-20,consolidation,,True,
21671,2023-07-28,quality,,True,3
21675,2024-11-26,no_need,Ушли inhouse,True,5
21676,2023-05-09,quality,,False,
21677,2023-06-16,consolidation,,False,
21679,2024-03-29,no_need,,True,5
21680,2025-10-10,ai_alternative,,False,
21682,2025-06-07,no_need,,True,0
21683,2023-06-08,other,,False,
21685,2023-05-16,price,,True,1
21686,2023-11-04,no_need,,True,6
21688,2023-12-02,quality,,False,
21691,2024-09-16,price,,True,4
21692,2024-08-25,consolidation,,False,
21696,2024-09-06,consolidation,,False,
21698,2024-05-04,consolidation,,False,
21702,2024-07-17,quality,,False,
21703,2023-10-06,price,,False,
21704,2024-04-17,ai_alternative,,False,
21705,2024-07-04,price,,True,0
21706,2024-01-01,no_need,,True,4
21707,2023-03-21,price,,True,5
21711,2023-05-23,consolidation,,True,4
21712,2024-07-03,price,,True,
21715,2023-05-18,other,,False,
21720,2023-07-19,quality,,False,
21723,2024-10-28,other,,False,
21730,2023-09-23,quality,,False,
21731,2023-03-08,quality,FinBot Pro,True,
21743,2023-05-16,no_need,,False,
21744,2025-03-25,price,,False,
21749,2024-10-17,price,,False,
21750,2025-10-13,ai_alternative,DevForge.ai,True,
21751,2023-07-16,consolidation,,True,3
21754,2023-03-25,quality,,True,
21755,2023-07-09,quality,,False,
21756,2023-05-07,no_need,Ушли inhouse,True,1
21759,2025-02-15,quality,,True,4
21760,2024-01-03,price,,True,2
21761,2023-06-24,other,AILegal Pro,True,
21765,2025-05-15,ai_alternative,,False,
21767,2023-10-08,other,,True,4
21772,2025-07-30,price,,True,1
21774,2024-10-13,ai_alternative,,False,
21778,2025-08-23,no_need,,True,
21779,2023-02-15,other,,True,
21780,2024-02-28,quality,,True,2
21781,2024-07-13,price,,True,0
21783,2025-01-14,other,,True,3
21789,2023-08-17,quality,,False,
21790,2023-11-20,quality,,True,3
21791,2024-06-11,price,,False,
21793,2025-07-12,consolidation,,False,
21795,2023-01-08,consolidation,,False,
21797,2023-07-04,price,,True,2
21798,2024-01-30,ai_alternative,AILegal Pro,True,3
21802,2025-05-23,price,,True,3
21803,2023-01-13,consolidation,Конкурент-маркетплейс,True,3
21811,2023-08-26,quality,,True,4
21814,2024-09-09,other,MarketAI,True,0
21816,2024-01-25,price,,False,
21817,2024-10-09,price,,False,
21821,2023-06-10,no_need,,False,
21826,2024-10-21,price,,False,
21828,2025-04-09,ai_alternative,,False,
21829,2024-04-01,quality,,True,5
21831,2023-03-18,price,,False,
21832,2023-05-02,quality,,False,
21833,2024-06-23,consolidation,,False,
21835,2024-10-04,ai_alternative,FinBot Pro,True,2
21836,2024-03-16,ai_alternative,MarketAI,True,0
21841,2025-10-14,price,,False,
21842,2023-05-04,price,,False,
21844,2023-10-03,price,,True,1
21846,2023-10-03,consolidation,Конкурент-маркетплейс,True,
21848,2025-02-09,ai_alternative,,False,
21853,2025-10-24,quality,,True,
21856,2024-12-30,no_need,,True,6
21857,2024-04-06,quality,,False,
21859,2024-09-10,no_need,,False,
21863,2023-06-11,no_need,,True,0
21866,2023-03-27,no_need,,True,4
21868,2024-10-03,consolidation,,True,
21869,2024-06-07,consolidation,,True,
21876,2023-10-23,no_need,,True,3
21877,2025-06-06,price,,True,6
21879,2024-11-28,consolidation,,False,
21887,2025-09-10,price,,True,
21889,2024-11-10,other,,True,1
21891,2024-04-11,consolidation,,False,
21898,2023-12-22,price,,False,
21903,2023-06-11,quality,,False,
21904,2024-07-23,quality,,True,
21906,2024-08-14,consolidation,FinBot Pro,True,2
21907,2023-01-07,ai_alternative,FinBot Pro,True,2
21918,2024-01-01,no_need,,True,3
21920,2023-01-07,consolidation,,True,
21924,2023-04-15,other,,False,
21928,2024-02-25,price,,False,
21930,2023-05-15,consolidation,,True,
21931,2023-02-23,no_need,,True,3
21932,2024-12-02,consolidation,,False,
21936,2024-09-04,ai_alternative,HireSense AI,True,1
21940,2024-07-09,other,,False,
21944,2023-01-10,consolidation,Конкурент-маркетплейс,True,
21946,2024-05-22,ai_alternative,,False,
21948,2024-05-05,other,,True,4
21949,2023-01-03,no_need,,False,
21951,2023-12-18,quality,,False,
21952,2023-11-21,consolidation,,False,
21954,2023-09-27,price,,False,
21955,2023-02-10,price,,True,3
21956,2023-08-27,consolidation,,True,3
21960,2023-10-18,price,,True,
21965,2023-02-05,no_need,,True,3
21971,2024-05-12,consolidation,,True,
21975,2025-09-01,price,,False,
21980,2024-08-12,quality,,False,
21984,2025-08-23,ai_alternative,AILegal Pro,True,1
21985,2025-05-17,other,MarketAI,True,
21988,2023-08-02,price,,False,
21992,2023-11-04,price,,True,4
21993,2025-01-19,other,,True,1
21996,2025-11-05,ai_alternative,DevForge.ai,True,0
21999,2024-03-26,consolidation,HireSense AI,True,5
22005,2023-11-09,ai_alternative,,False,
22009,2023-07-22,price,,True,
22011,2024-05-20,ai_alternative,AILegal Pro,True,
22012,2024-05-26,other,,True,
22032,2023-11-15,no_need,,True,4
22033,2024-01-01,other,,True,4
22034,2023-09-26,quality,,False,
22035,2024-03-29,no_need,,True,0
22037,2025-01-28,ai_alternative,FinBot Pro,True,0
22040,2025-03-19,ai_alternative,FinBot Pro,True,1
22043,2023-10-03,other,,False,
22045,2024-11-27,no_need,Ушли inhouse,True,3
22049,2024-06-02,price,,False,
22057,2024-01-29,other,,False,
22067,2024-10-26,ai_alternative,MarketAI,True,3
22068,2025-09-09,no_need,,True,
22069,2023-11-01,price,,False,
22070,2025-05-26,ai_alternative,FinBot Pro,True,
22071,2025-02-04,price,,False,
22075,2023-09-05,price,FinBot Pro,True,
22076,2024-07-25,quality,,True,2
22082,2023-11-26,no_need,,True,
22083,2024-01-21,quality,,False,
22086,2024-05-03,ai_alternative,MarketAI,True,
22088,2023-05-21,quality,,False,
22092,2023-11-23,quality,AILegal Pro,True,
22093,2025-04-13,ai_alternative,MarketAI,True,2
22104,2024-02-17,ai_alternative,FinBot Pro,True,
22108,2024-07-09,price,HireSense AI,True,
22109,2023-07-06,no_need,MarketAI,True,1
22111,2025-02-04,no_need,,True,
22121,2024-08-21,consolidation,,False,
22128,2023-05-13,price,,True,0
22133,2023-05-16,consolidation,,True,0
22135,2024-05-01,no_need,,True,
22136,2024-12-27,price,,False,
22138,2025-04-13,consolidation,DevForge.ai,True,1
22139,2024-03-22,no_need,,True,4
22140,2025-04-01,price,,True,3
22142,2023-08-13,no_need,,True,2
22144,2024-07-12,price,,False,
22148,2023-09-26,consolidation,,True,0
22149,2023-04-19,price,,True,
22151,2025-02-19,ai_alternative,,False,
22153,2025-02-10,ai_alternative,,False,
22157,2025-02-07,consolidation,,True,2
22164,2024-05-24,ai_alternative,AILegal Pro,True,
22168,2023-05-08,price,,True,3
22175,2024-04-11,quality,,True,
22180,2025-06-10,consolidation,,True,1
22181,2023-12-21,price,,True,
22183,2023-12-01,no_need,,True,
22184,2023-04-29,price,,True,5
22186,2025-01-26,quality,,True,
22187,2025-08-24,consolidation,,True,3
22188,2025-08-02,ai_alternative,,False,
22193,2024-09-24,ai_alternative,MarketAI,True,9
22196,2023-04-12,consolidation,Конкурент-маркетплейс,True,
22197,2024-10-14,consolidation,,True,1
22198,2023-05-26,quality,,False,
22201,2024-02-21,price,,True,1
22203,2023-12-07,price,,False,
22205,2025-05-18,other,,True,1
22207,2025-03-23,no_need,,True,4
22210,2025-11-22,price,,True,7
22216,2023-07-12,price,,False,
22217,2023-12-26,no_need,,False,
22218,2023-08-21,no_need,HireSense AI,True,8
22220,2024-04-21,quality,,False,
22223,2024-03-25,consolidation,,True,
22224,2025-01-26,quality,,True,
22225,2023-05-01,consolidation,,False,
