customer_id,segment,industry,city,employee_count_band,signup_date,churn_date,contract_type,acquisition_channel
17444,SMB,Образование,Москва,50-200,2023-12-07,,monthly,referral
17445,SMB,Финуслуги,Воронеж,<50,2019-02-06,2023-02-01,pay_as_you_go,direct
17446,Mid,Строительство,Москва,200-500,2024-07-04,,pay_as_you_go,paid
17447,SMB,Розница,Санкт-Петербург,<50,2024-04-22,,annual,paid
17448,Mid,Строительство,Самара,50-200,2020-03-02,2024-03-20,monthly,direct
17449,SMB,Медиа,Новосибирск,<50,2021-07-25,2024-03-26,pay_as_you_go,organic
17450,SMB,Медицина,Казань,<50,2023-01-24,2023-06-04,annual,referral
17451,Large,Недвижимость,Москва,500+,2020-06-27,2025-04-16,annual,referral
17452,SMB,Производство,Москва,<50,2020-01-05,,annual,referral
17453,Mid,Профуслуги,Санкт-Петербург,50-200,2019-12-11,2025-03-22,pay_as_you_go,referral
17454,SMB,Розница,Казань,<50,2021-04-10,2023-11-12,pay_as_you_go,referral
17455,Large,HoReCa,Новосибирск,500+,2021-12-03,,pay_as_you_go,referral
17456,Mid,Производство,Краснодар,500+,2020-11-19,,annual,paid
17457,SMB,Недвижимость,Санкт-Петербург,<50,2022-04-19,,annual,direct
17458,SMB,Медицина,Екатеринбург,50-200,2021-07-31,,monthly,organic
17459,SMB,HoReCa,Казань,50-200,2020-02-09,,annual,organic
17460,SMB,Недвижимость,Краснодар,500+,2021-07-21,,monthly,organic
17461,Mid,ИТ и софт,Ростов-на-Дону,50-200,2024-05-29,,pay_as_you_go,direct
17462,SMB,Производство,Нижний Новгород,<50,2024-07-07,,monthly,referral
17463,SMB,HoReCa,Новосибирск,<50,2019-11-09,,pay_as_you_go,referral
17464,SMB,ИТ и софт,Новосибирск,<50,2021-10-20,2023-11-16,monthly,organic
17465,Large,Розница,Воронеж,500+,2023-08-09,,monthly,paid
17466,SMB,Профуслуги,Казань,50-200,2022-10-30,,annual,organic
17467,Mid,Медиа,Новосибирск,50-200,2024-12-01,,annual,paid
17468,SMB,HoReCa,Екатеринбург,<50,2021-10-06,,monthly,referral
17469,SMB,Финуслуги,Новосибирск,<50,2022-08-29,,annual,direct
17470,Mid,Розница,Москва,50-200,2022-03-12,,monthly,paid
17471,Mid,Розница,Нижний Новгород,50-200,2020-12-06,,monthly,referral
17472,SMB,Строительство,Ростов-на-Дону,<50,2023-10-18,2024-10-26,monthly,paid
17473,Mid,Логистика,Санкт-Петербург,50-200,2020-03-16,2023-03-17,monthly,direct
17474,SMB,Профуслуги,Новосибирск,<50,2021-02-01,,monthly,direct
17475,Mid,Производство,Москва,50-200,2021-04-24,,monthly,paid
17476,SMB,HoReCa,Санкт-Петербург,<50,2024-05-31,,monthly,paid
17477,SMB,HoReCa,Санкт-Петербург,<50,2021-01-01,,annual,referral
17478,Mid,Образование,Казань,50-200,2022-06-06,,monthly,direct
17479,SMB,Медиа,Санкт-Петербург,<50,2022-12-05,,annual,referral
17480,Large,Финуслуги,Ростов-на-Дону,500+,2021-12-22,2024-02-13,annual,direct
17481,SMB,Производство,Москва,<50,2022-08-06,2024-04-03,pay_as_you_go,organic
17482,SMB,Розница,Москва,<50,2022-07-30,2023-01-07,annual,paid
17483,SMB,ИТ и софт,Санкт-Петербург,50-200,2024-03-07,,annual,organic
17484,Mid,Недвижимость,Воронеж,<50,2023-05-18,,monthly,paid
17485,SMB,Медиа,Екатеринбург,<50,2022-01-21,2023-12-20,monthly,direct
17486,SMB,HoReCa,Нижний Новгород,50-200,2024-04-22,,pay_as_you_go,referral
17487,SMB,ИТ и софт,Москва,<50,2021-01-16,2024-01-03,monthly,organic
17488,Mid,Медицина,Ростов-на-Дону,500+,2025-03-11,,monthly,paid
17489,Mid,Образование,Нижний Новгород,50-200,2019-06-18,2024-05-18,pay_as_you_go,direct
17490,SMB,ИТ и софт,Санкт-Петербург,50-200,2021-10-24,2024-04-02,monthly,paid
17491,Mid,Недвижимость,Москва,50-200,2023-01-12,,monthly,paid
17492,SMB,Розница,Санкт-Петербург,<50,2022-01-01,,pay_as_you_go,paid
17493,SMB,HoReCa,Санкт-Петербург,50-200,2022-01-05,,annual,paid
17494,Mid,Строительство,Нижний Новгород,50-200,2025-09-28,,annual,paid
17495,Mid,Недвижимость,Самара,500+,2024-02-06,,monthly,referral
17496,SMB,Профуслуги,Санкт-Петербург,50-200,2025-02-21,,annual,referral
17497,SMB,HoReCa,Ростов-на-Дону,<50,2024-11-28,,annual,referral
17498,SMB,ИТ и софт,Самара,<50,2024-05-10,,annual,paid
17499,SMB,HoReCa,Новосибирск,<50,2019-02-26,2023-02-01,monthly,paid
17500,SMB,Профуслуги,Новосибирск,<50,2021-05-18,,annual,organic
17501,SMB,Недвижимость,Воронеж,<50,2020-11-28,2024-11-04,pay_as_you_go,referral
17502,Mid,Медиа,Воронеж,200-500,2023-05-13,,monthly,organic
17503,Mid,Строительство,Самара,<50,2020-07-02,,pay_as_you_go,organic
17504,SMB,HoReCa,Санкт-Петербург,<50,2022-09-26,2023-10-15,monthly,organic
17505,Mid,Медицина,Москва,50-200,2024-02-27,,pay_as_you_go,organic
17506,SMB,Медицина,Москва,<50,2022-06-08,,annual,paid
17507,Mid,Логистика,Новосибирск,50-200,2022-07-06,,annual,organic
17508,Mid,Профуслуги,Москва,500+,2020-03-01,,annual,referral
17509,Mid,Медицина,Москва,200-500,2022-08-24,,annual,organic
17510,SMB,Финуслуги,Казань,500+,2023-06-01,,annual,direct
17511,SMB,Профуслуги,Воронеж,50-200,2021-05-23,,monthly,paid
17512,Mid,Строительство,Нижний Новгород,200-500,2019-03-27,2025-08-22,annual,direct
17513,Mid,Медиа,Новосибирск,50-200,2019-06-04,,annual,organic
17514,SMB,Розница,Воронеж,50-200,2020-02-17,,monthly,organic
17515,SMB,Финуслуги,Москва,50-200,2023-09-01,2024-08-04,pay_as_you_go,organic
17516,SMB,Финуслуги,Екатеринбург,<50,2023-11-02,,annual,paid
17517,Large,Финуслуги,Санкт-Петербург,200-500,2020-04-19,,annual,direct
17518,SMB,ИТ и софт,Екатеринбург,<50,2024-10-02,2025-05-11,pay_as_you_go,organic
17519,Mid,Медиа,Нижний Новгород,200-500,2023-04-07,2023-08-01,monthly,referral
17520,SMB,Недвижимость,Казань,<50,2023-02-12,2024-05-25,annual,direct
17521,Mid,Строительство,Москва,50-200,2022-08-17,2024-04-15,monthly,referral
17522,Mid,Медицина,Москва,50-200,2020-11-01,2024-07-10,pay_as_you_go,direct
17523,SMB,Образование,Екатеринбург,<50,2020-12-23,2024-01-26,monthly,paid
17524,SMB,Недвижимость,Нижний Новгород,<50,2024-05-10,,annual,direct
17525,SMB,HoReCa,Нижний Новгород,<50,2021-09-23,,annual,referral
17526,SMB,Финуслуги,Воронеж,<50,2021-03-21,2023-05-07,pay_as_you_go,paid
17527,Large,Логистика,Екатеринбург,200-500,2023-12-25,,annual,paid
17528,SMB,Производство,Казань,<50,2021-11-27,,annual,organic
17529,SMB,Медиа,Ростов-на-Дону,50-200,2024-04-19,,annual,referral
17530,Mid,Розница,Санкт-Петербург,50-200,2025-01-24,,monthly,organic
17531,SMB,Финуслуги,Екатеринбург,<50,2019-09-26,,annual,direct
17532,SMB,ИТ и софт,Самара,<50,2021-03-11,,annual,organic
17533,SMB,Производство,Воронеж,50-200,2020-03-06,2023-07-10,monthly,paid
17534,Mid,Производство,Екатеринбург,50-200,2022-11-20,2023-01-19,monthly,paid
17535,Mid,Медиа,Воронеж,<50,2022-06-07,,pay_as_you_go,paid
17536,Mid,Профуслуги,Ростов-на-Дону,<50,2022-09-22,2023-12-20,monthly,referral
17537,Mid,Строительство,Москва,200-500,2021-06-09,2023-06-17,pay_as_you_go,referral
17538,Mid,Логистика,Москва,200-500,2022-07-11,2024-04-18,monthly,paid
17539,SMB,Производство,Москва,<50,2024-09-24,,monthly,paid
17540,SMB,Финуслуги,Москва,<50,2024-10-29,,annual,direct
17541,SMB,Недвижимость,Нижний Новгород,<50,2025-04-03,,annual,organic
17542,SMB,ИТ и софт,Москва,<50,2023-10-08,,annual,organic
17543,SMB,Финуслуги,Москва,50-200,2020-12-10,2024-08-17,pay_as_you_go,direct
17544,Mid,Образование,Санкт-Петербург,500+,2020-09-19,,annual,direct
17545,Mid,Логистика,Ростов-на-Дону,500+,2022-08-07,,annual,referral
17546,SMB,Производство,Санкт-Петербург,<50,2023-02-08,,monthly,direct
17547,SMB,Образование,Санкт-Петербург,50-200,2023-09-09,,monthly,referral
17548,Mid,Строительство,Самара,200-500,2023-11-27,,annual,paid
17549,Mid,Образование,Санкт-Петербург,<50,2020-07-30,2024-04-13,monthly,referral
17550,SMB,Медиа,Новосибирск,<50,2021-10-04,,annual,paid
17551,Large,Медицина,Санкт-Петербург,200-500,2024-03-04,,annual,organic
17552,SMB,Медиа,Москва,50-200,2020-03-20,2023-05-09,monthly,organic
17553,SMB,Розница,Новосибирск,50-200,2021-05-14,2025-11-05,monthly,referral
17554,SMB,Производство,Москва,50-200,2022-03-28,,monthly,organic
17555,SMB,ИТ и софт,Новосибирск,50-200,2021-07-19,,annual,organic
17556,SMB,Образование,Санкт-Петербург,<50,2023-04-21,2025-02-09,pay_as_you_go,direct
17557,SMB,Медиа,Казань,<50,2020-10-22,,annual,organic
17558,SMB,Розница,Санкт-Петербург,50-200,2022-01-30,2024-04-06,pay_as_you_go,direct
17559,SMB,Профуслуги,Санкт-Петербург,50-200,2019-12-21,,pay_as_you_go,direct
17560,SMB,HoReCa,Санкт-Петербург,<50,2020-11-11,2025-09-25,monthly,paid
17561,SMB,HoReCa,Москва,50-200,2024-01-12,,monthly,organic
17562,Mid,Профуслуги,Краснодар,200-500,2024-07-08,,annual,paid
17563,SMB,Финуслуги,Санкт-Петербург,<50,2021-08-06,,monthly,organic
17564,SMB,Розница,Новосибирск,<50,2024-10-17,,annual,organic
17565,SMB,Медиа,Нижний Новгород,<50,2019-08-26,2024-06-01,annual,organic
17566,SMB,Финуслуги,Санкт-Петербург,50-200,2020-10-20,2023-04-21,pay_as_you_go,organic
17567,SMB,HoReCa,Воронеж,50-200,2021-12-20,2024-07-23,monthly,organic
17568,SMB,Недвижимость,Ростов-на-Дону,<50,2023-11-25,2024-03-10,pay_as_you_go,organic
17569,Mid,Недвижимость,Казань,200-500,2024-10-20,,pay_as_you_go,paid
17570,Mid,HoReCa,Краснодар,500+,2022-10-12,,annual,organic
17571,Mid,Финуслуги,Москва,50-200,2021-07-18,,monthly,referral
17572,SMB,Производство,Санкт-Петербург,<50,2019-01-29,,pay_as_you_go,direct
17573,Mid,Производство,Санкт-Петербург,50-200,2022-01-09,2025-05-09,monthly,paid
17574,SMB,Логистика,Казань,<50,2023-12-23,,annual,referral
17575,SMB,Недвижимость,Казань,<50,2022-01-05,2023-10-09,annual,paid
17576,Mid,Логистика,Москва,50-200,2021-11-21,,monthly,direct
17577,SMB,Производство,Казань,<50,2023-05-13,,monthly,organic
17578,Mid,Образование,Москва,<50,2024-09-23,2025-10-25,pay_as_you_go,paid
17579,SMB,Финуслуги,Казань,<50,2021-10-26,,annual,referral
17580,SMB,Профуслуги,Нижний Новгород,<50,2020-01-09,2024-07-24,annual,paid
17581,Mid,HoReCa,Ростов-на-Дону,200-500,2020-11-20,,annual,referral
17582,SMB,Недвижимость,Казань,50-200,2022-08-24,,annual,organic
17583,SMB,Недвижимость,Москва,<50,2024-10-15,,monthly,referral
17584,SMB,Финуслуги,Санкт-Петербург,50-200,2025-10-07,,annual,referral
17585,SMB,ИТ и софт,Санкт-Петербург,50-200,2022-01-05,2023-04-04,monthly,paid
17586,SMB,Финуслуги,Новосибирск,50-200,2022-06-10,2023-12-21,pay_as_you_go,organic
17587,Mid,Медицина,Москва,200-500,2024-04-05,,monthly,paid
17588,SMB,Образование,Самара,50-200,2020-02-02,2025-10-12,monthly,direct
17589,Mid,Производство,Краснодар,200-500,2021-03-20,,monthly,organic
17590,Mid,Финуслуги,Воронеж,200-500,2021-08-21,,annual,paid
17591,Mid,ИТ и софт,Санкт-Петербург,500+,2020-01-17,,monthly,organic
17592,SMB,Образование,Нижний Новгород,<50,2025-05-08,,annual,paid
17593,SMB,Финуслуги,Москва,50-200,2025-01-06,,monthly,organic
17594,SMB,Строительство,Екатеринбург,<50,2020-02-11,2025-04-22,annual,organic
17595,SMB,Финуслуги,Москва,<50,2022-06-13,,monthly,referral
17596,Mid,Финуслуги,Санкт-Петербург,50-200,2020-01-17,,annual,referral
17597,Mid,Образование,Новосибирск,50-200,2020-08-10,,monthly,organic
17598,SMB,Логистика,Самара,<50,2020-09-11,,monthly,organic
17599,SMB,Медиа,Москва,<50,2022-05-23,,monthly,organic
17600,Large,Профуслуги,Москва,500+,2023-07-21,2024-09-09,annual,paid
17601,Mid,Профуслуги,Москва,50-200,2021-12-24,2024-08-22,monthly,paid
17602,SMB,Недвижимость,Новосибирск,<50,2024-10-20,,annual,organic
17603,Mid,Строительство,Санкт-Петербург,200-500,2020-09-07,2025-06-06,monthly,referral
17604,SMB,Производство,Новосибирск,50-200,2024-10-18,,annual,paid
17605,Mid,Строительство,Санкт-Петербург,50-200,2021-06-06,2024-12-20,monthly,referral
17606,SMB,HoReCa,Москва,<50,2025-06-22,,monthly,direct
17607,Mid,Розница,Москва,200-500,2021-08-10,,monthly,paid
17608,Large,Строительство,Москва,50-200,2020-09-06,,monthly,direct
17609,Mid,HoReCa,Санкт-Петербург,500+,2022-12-20,2025-05-20,monthly,organic
17610,SMB,Недвижимость,Новосибирск,50-200,2023-03-23,,monthly,direct
17611,SMB,Производство,Краснодар,<50,2022-12-22,2024-09-15,monthly,organic
17612,Large,Финуслуги,Новосибирск,500+,2022-09-05,,annual,organic
17613,Large,ИТ и софт,Екатеринбург,500+,2021-08-07,,annual,direct
17614,SMB,Производство,Воронеж,<50,2021-04-28,2023-08-07,monthly,organic
17615,Mid,Розница,Новосибирск,50-200,2021-03-28,,annual,organic
17616,SMB,Финуслуги,Москва,<50,2019-04-07,,annual,organic
17617,SMB,HoReCa,Казань,50-200,2023-01-16,2023-03-27,annual,organic
17618,Mid,HoReCa,Казань,200-500,2024-03-19,,annual,paid
17619,SMB,Медицина,Санкт-Петербург,<50,2023-02-25,,monthly,referral
17620,SMB,Строительство,Москва,<50,2023-04-10,,annual,direct
17621,SMB,Медицина,Новосибирск,<50,2021-05-17,,annual,direct
17622,SMB,Производство,Краснодар,<50,2024-03-03,,monthly,paid
17623,SMB,Логистика,Москва,<50,2023-08-20,,pay_as_you_go,organic
17624,Mid,HoReCa,Воронеж,<50,2020-06-28,2024-10-10,annual,direct
17625,Mid,Строительство,Санкт-Петербург,50-200,2019-12-20,,annual,organic
17626,Mid,Строительство,Санкт-Петербург,200-500,2021-07-07,2023-10-16,pay_as_you_go,organic
17627,Mid,Финуслуги,Москва,50-200,2023-03-15,,monthly,paid
17628,SMB,Финуслуги,Краснодар,<50,2024-02-09,,monthly,organic
17629,Mid,Медиа,Москва,50-200,2024-08-18,,annual,paid
17630,SMB,Розница,Казань,200-500,2023-08-09,,monthly,referral
17631,SMB,Профуслуги,Санкт-Петербург,<50,2023-04-26,2023-08-01,annual,paid
17632,Mid,Профуслуги,Самара,50-200,2025-02-15,,monthly,paid
17633,Mid,Медиа,Москва,50-200,2024-01-11,2025-08-24,annual,direct
17634,SMB,Производство,Санкт-Петербург,<50,2022-09-24,,annual,organic
17635,Mid,ИТ и софт,Казань,200-500,2020-01-19,,pay_as_you_go,direct
17636,Mid,Строительство,Москва,50-200,2024-12-03,,annual,referral
17637,SMB,Строительство,Санкт-Петербург,<50,2024-09-19,,monthly,referral
17638,SMB,Медиа,Москва,<50,2020-08-12,,annual,direct
17639,Mid,Финуслуги,Ростов-на-Дону,50-200,2025-02-02,,pay_as_you_go,paid
17640,Large,Строительство,Екатеринбург,500+,2024-03-26,,annual,direct
17641,Mid,Профуслуги,Москва,50-200,2023-06-08,,annual,organic
17642,Mid,HoReCa,Екатеринбург,50-200,2021-12-07,,annual,referral
17643,SMB,Профуслуги,Краснодар,<50,2022-02-20,,annual,referral
17644,Mid,Финуслуги,Москва,50-200,2024-04-12,2025-03-03,monthly,paid
17645,SMB,Строительство,Москва,<50,2024-08-17,,annual,organic
17646,Mid,Образование,Москва,<50,2020-07-12,,annual,direct
17647,SMB,Строительство,Москва,50-200,2021-07-26,2023-12-28,annual,paid
17648,SMB,Медицина,Краснодар,<50,2021-12-30,2024-04-08,pay_as_you_go,direct
17649,Mid,Строительство,Москва,200-500,2021-03-10,2023-09-15,monthly,paid
17650,SMB,HoReCa,Москва,<50,2020-01-13,,annual,referral
17651,SMB,Розница,Екатеринбург,<50,2020-04-28,,annual,paid
17652,SMB,Розница,Самара,<50,2021-07-18,2023-12-12,monthly,organic
17653,SMB,HoReCa,Москва,<50,2023-04-10,,monthly,referral
17654,SMB,HoReCa,Москва,<50,2022-02-09,2023-04-19,monthly,organic
17655,SMB,ИТ и софт,Москва,<50,2019-04-13,,annual,organic
17656,SMB,ИТ и софт,Санкт-Петербург,50-200,2023-03-01,,monthly,organic
17657,SMB,HoReCa,Ростов-на-Дону,50-200,2021-07-18,,annual,referral
17658,Large,ИТ и софт,Новосибирск,500+,2023-01-28,2025-10-14,annual,organic
17659,SMB,Строительство,Санкт-Петербург,<50,2024-11-21,,annual,paid
17660,SMB,Розница,Москва,50-200,2023-11-10,,monthly,organic
17661,Mid,Производство,Ростов-на-Дону,50-200,2020-11-10,,annual,organic
17662,SMB,Профуслуги,Москва,<50,2021-02-08,,monthly,organic
17663,SMB,Профуслуги,Москва,<50,2019-02-10,2025-04-22,annual,direct
17664,Mid,Строительство,Санкт-Петербург,200-500,2022-02-12,2023-11-10,annual,direct
17665,SMB,HoReCa,Краснодар,50-200,2022-07-28,,annual,direct
17666,Large,Производство,Краснодар,200-500,2022-03-30,2023-02-01,monthly,direct
17667,Large,Недвижимость,Казань,500+,2023-06-06,,annual,referral
17668,Mid,HoReCa,Казань,50-200,2022-02-05,,annual,organic
17669,SMB,HoReCa,Нижний Новгород,50-200,2022-02-28,,pay_as_you_go,direct
17670,Mid,Недвижимость,Воронеж,200-500,2021-10-12,2023-09-20,pay_as_you_go,organic
17671,SMB,HoReCa,Москва,50-200,2020-11-17,,annual,paid
17672,SMB,Строительство,Санкт-Петербург,<50,2020-07-10,2024-06-13,monthly,organic
17673,SMB,Образование,Новосибирск,50-200,2023-09-08,,annual,direct
17674,Mid,Профуслуги,Казань,<50,2024-10-02,,monthly,paid
17675,SMB,ИТ и софт,Ростов-на-Дону,<50,2020-06-24,,annual,direct
17676,SMB,Профуслуги,Екатеринбург,<50,2020-06-20,,monthly,referral
17677,Mid,Производство,Екатеринбург,<50,2023-10-30,,pay_as_you_go,organic
17678,Mid,Медицина,Москва,200-500,2024-09-17,,pay_as_you_go,paid
17679,SMB,Образование,Санкт-Петербург,<50,2023-04-26,,annual,paid
17680,Mid,Финуслуги,Москва,200-500,2023-04-15,,monthly,referral
17681,SMB,Строительство,Москва,<50,2022-05-24,,annual,organic
17682,SMB,Образование,Москва,<50,2019-09-09,2023-02-21,monthly,organic
17683,SMB,HoReCa,Москва,50-200,2020-05-03,2023-05-17,monthly,organic
17684,Large,Розница,Новосибирск,50-200,2021-07-12,2023-06-25,annual,paid
17685,SMB,Финуслуги,Казань,<50,2022-12-14,,pay_as_you_go,direct
17686,Large,Строительство,Санкт-Петербург,200-500,2022-09-23,,annual,paid
17687,Mid,Медиа,Санкт-Петербург,50-200,2022-07-12,,annual,organic
17688,SMB,Образование,Казань,<50,2021-03-21,,annual,paid
17689,Large,Розница,Москва,200-500,2019-04-05,2023-05-13,pay_as_you_go,organic
17690,Mid,Производство,Москва,200-500,2021-05-06,,annual,direct
17691,SMB,Образование,Нижний Новгород,50-200,2020-10-21,,monthly,paid
17692,Mid,Строительство,Ростов-на-Дону,50-200,2020-11-05,,monthly,direct
17693,SMB,Недвижимость,Ростов-на-Дону,<50,2020-04-03,2024-02-28,pay_as_you_go,organic
17694,SMB,Образование,Воронеж,200-500,2021-09-15,2023-03-17,monthly,paid
17695,SMB,HoReCa,Казань,50-200,2021-11-04,2023-03-12,monthly,paid
17696,SMB,Финуслуги,Казань,<50,2022-07-25,2023-02-10,monthly,paid
17697,Mid,Медицина,Санкт-Петербург,50-200,2022-07-16,2023-10-10,monthly,paid
17698,Large,Финуслуги,Ростов-на-Дону,500+,2019-11-14,,annual,referral
17699,SMB,Медицина,Екатеринбург,<50,2020-12-01,2023-07-05,monthly,referral
17700,SMB,Розница,Москва,<50,2020-03-21,,monthly,referral
17701,SMB,Производство,Нижний Новгород,<50,2022-05-12,2025-04-24,monthly,organic
17702,SMB,HoReCa,Новосибирск,<50,2024-06-23,,annual,paid
17703,SMB,Образование,Москва,<50,2023-06-01,2023-12-21,pay_as_you_go,organic
17704,SMB,Розница,Санкт-Петербург,<50,2019-12-23,,annual,organic
17705,Mid,Медицина,Новосибирск,200-500,2020-05-25,2025-07-24,monthly,referral
17706,Mid,Медиа,Санкт-Петербург,50-200,2022-10-15,,monthly,referral
17707,SMB,Профуслуги,Москва,<50,2019-08-13,2023-01-13,monthly,direct
17708,Mid,Медиа,Москва,50-200,2020-07-11,,pay_as_you_go,referral
17709,SMB,Образование,Нижний Новгород,50-200,2021-06-06,,monthly,paid
17710,Large,Медиа,Новосибирск,200-500,2025-07-21,,annual,referral
17711,SMB,Профуслуги,Воронеж,50-200,2021-10-09,,monthly,paid
17712,SMB,Недвижимость,Москва,50-200,2021-03-19,2023-10-17,pay_as_you_go,paid
17713,Large,Медицина,Новосибирск,500+,2020-04-01,2023-03-07,annual,referral
17714,SMB,Недвижимость,Казань,<50,2022-09-14,,annual,paid
17715,SMB,Финуслуги,Санкт-Петербург,<50,2020-02-17,,annual,referral
17716,Large,Профуслуги,Воронеж,200-500,2025-02-02,,annual,paid
17717,Mid,Медицина,Нижний Новгород,50-200,2021-10-31,,annual,organic
17718,SMB,Недвижимость,Нижний Новгород,50-200,2022-07-18,,monthly,organic
17719,SMB,Финуслуги,Москва,<50,2023-03-16,2024-08-02,monthly,referral
17720,SMB,ИТ и софт,Краснодар,50-200,2021-03-05,,annual,paid
17721,Mid,Медицина,Москва,200-500,2023-07-02,,pay_as_you_go,organic
17722,Mid,Недвижимость,Екатеринбург,50-200,2021-12-10,,pay_as_you_go,direct
17723,Mid,Медицина,Москва,50-200,2022-01-31,,annual,organic
17724,SMB,Логистика,Санкт-Петербург,<50,2025-05-08,,annual,direct
17725,Mid,Недвижимость,Новосибирск,200-500,2024-09-15,,monthly,organic
17726,SMB,Медиа,Ростов-на-Дону,50-200,2023-12-17,,pay_as_you_go,direct
17727,SMB,Финуслуги,Екатеринбург,50-200,2019-08-10,2023-04-05,annual,direct
17728,SMB,Недвижимость,Екатеринбург,200-500,2022-08-25,2025-02-05,monthly,referral
17729,Large,Недвижимость,Санкт-Петербург,500+,2024-07-28,,monthly,organic
17730,SMB,Медицина,Казань,<50,2020-05-27,2023-10-07,monthly,organic
17731,Mid,Финуслуги,Самара,50-200,2023-09-12,,annual,paid
17732,SMB,Строительство,Москва,<50,2022-03-13,,annual,direct
17733,SMB,ИТ и софт,Казань,<50,2022-08-17,2025-07-05,pay_as_you_go,paid
17734,SMB,Розница,Самара,50-200,2019-12-14,,annual,organic
17735,Mid,Образование,Москва,200-500,2021-12-16,,annual,paid
17736,SMB,Профуслуги,Москва,<50,2020-08-20,2023-08-21,pay_as_you_go,paid
17737,Large,Недвижимость,Новосибирск,500+,2022-06-05,,pay_as_you_go,paid
17738,Large,Строительство,Екатеринбург,200-500,2022-01-20,2024-01-04,pay_as_you_go,organic
17739,SMB,Недвижимость,Москва,<50,2021-11-30,2023-01-19,pay_as_you_go,referral
17740,SMB,Логистика,Москва,50-200,2021-01-02,,annual,paid
17741,Large,Медицина,Москва,500+,2022-11-30,2024-08-15,monthly,paid
17742,SMB,Розница,Нижний Новгород,<50,2022-10-19,,annual,organic
17743,SMB,Профуслуги,Ростов-на-Дону,50-200,2021-11-23,2023-08-01,monthly,referral
17744,SMB,Логистика,Санкт-Петербург,<50,2023-12-23,,annual,paid
17745,SMB,Финуслуги,Санкт-Петербург,<50,2022-11-26,2023-05-07,pay_as_you_go,paid
17746,SMB,Розница,Краснодар,<50,2023-12-05,,annual,organic
17747,SMB,Строительство,Москва,<50,2023-03-12,,annual,paid
17748,SMB,Строительство,Москва,<50,2021-09-20,2025-09-28,monthly,paid
17749,SMB,Образование,Самара,<50,2023-06-27,2024-02-02,monthly,organic
17750,Large,Недвижимость,Казань,50-200,2021-10-14,,pay_as_you_go,organic
17751,Mid,Производство,Воронеж,50-200,2019-08-12,2025-08-18,monthly,referral
17752,SMB,Логистика,Воронеж,<50,2022-08-31,2025-04-05,monthly,organic
17753,Mid,Медицина,Новосибирск,200-500,2024-01-30,,annual,paid
17754,SMB,Строительство,Казань,50-200,2021-12-13,2024-06-26,monthly,organic
17755,SMB,Розница,Воронеж,<50,2022-04-11,2023-01-02,pay_as_you_go,referral
17756,Mid,Производство,Екатеринбург,500+,2021-11-21,,annual,referral
17757,Mid,Медиа,Санкт-Петербург,50-200,2025-04-24,,annual,organic
17758,SMB,Недвижимость,Ростов-на-Дону,<50,2020-12-24,2024-10-12,monthly,paid
17759,SMB,Строительство,Казань,<50,2022-08-26,2023-10-13,monthly,paid
17760,Mid,Строительство,Санкт-Петербург,50-200,2022-07-21,,annual,paid
17761,Large,Медиа,Краснодар,500+,2021-04-14,,annual,organic
17762,SMB,Логистика,Самара,<50,2022-03-26,,annual,paid
17763,SMB,Недвижимость,Ростов-на-Дону,<50,2020-01-16,2023-09-02,annual,referral
17764,SMB,Производство,Новосибирск,<50,2022-03-15,2024-11-26,monthly,paid
17765,SMB,Логистика,Ростов-на-Дону,50-200,2019-07-28,,pay_as_you_go,organic
17766,SMB,Розница,Краснодар,<50,2021-11-25,,monthly,paid
17767,Mid,Розница,Москва,50-200,2024-12-09,,annual,paid
17768,SMB,Строительство,Москва,<50,2021-12-01,,annual,referral
17769,SMB,Розница,Москва,50-200,2019-10-10,,annual,direct
17770,Mid,HoReCa,Новосибирск,50-200,2024-07-16,2025-02-17,annual,direct
17771,SMB,Производство,Самара,200-500,2022-06-22,2023-03-19,annual,organic
17772,SMB,Профуслуги,Москва,<50,2022-02-13,,annual,referral
17773,Mid,Медицина,Самара,200-500,2022-04-08,2024-06-21,pay_as_you_go,referral
17774,SMB,Медицина,Санкт-Петербург,<50,2022-08-14,,annual,paid
17775,SMB,Производство,Санкт-Петербург,50-200,2021-08-05,,pay_as_you_go,organic
17776,Large,Образование,Москва,500+,2021-02-01,2023-10-22,annual,paid
17777,SMB,Образование,Краснодар,<50,2023-06-17,,annual,direct
17778,SMB,Логистика,Новосибирск,<50,2024-01-29,,annual,organic
17779,SMB,Медиа,Москва,50-200,2021-09-24,2023-02-26,monthly,paid
17780,SMB,Профуслуги,Новосибирск,50-200,2022-05-20,2024-12-19,pay_as_you_go,organic
17781,SMB,Финуслуги,Москва,50-200,2024-09-03,2025-08-24,annual,organic
17782,SMB,Медиа,Москва,50-200,2022-09-24,2023-01-22,pay_as_you_go,organic
17783,SMB,ИТ и софт,Краснодар,<50,2021-10-19,2023-03-15,pay_as_you_go,organic
17784,SMB,Финуслуги,Москва,50-200,2021-03-29,,monthly,direct
17785,Large,Медицина,Москва,200-500,2024-01-02,2024-01-27,monthly,direct
17786,Mid,Образование,Санкт-Петербург,50-200,2025-05-13,2025-11-14,pay_as_you_go,organic
17787,SMB,Медицина,Москва,<50,2021-07-12,,monthly,referral
17788,Mid,Образование,Нижний Новгород,<50,2022-09-05,2023-08-09,monthly,direct
17789,SMB,Образование,Москва,50-200,2020-05-29,,annual,direct
