response_id,customer_id,product_line_id,response_date,score,category,comment_tag
52277,21433,8,2025-08-01,7,passive,support
52278,21448,6,2025-09-09,10,promoter,nps_growth
52279,21456,1,2025-09-03,7,passive,quality
52280,21458,5,2025-09-05,8,passive,support
52281,21463,3,2025-08-31,7,passive,nps_growth
52282,21473,8,2025-08-19,9,promoter,nps_growth
52283,21499,6,2025-07-21,10,promoter,nps_growth
52284,21509,6,2025-08-15,10,promoter,nps_growth
52285,21512,1,2025-08-30,10,promoter,nps_growth
52286,21520,2,2025-08-25,6,detractor,quality
52287,21526,1,2025-08-24,8,passive,nps_growth
52288,21532,3,2025-08-22,8,passive,price
52289,21541,6,2025-08-12,8,passive,support
52290,21552,2,2025-07-27,8,passive,price
52291,21578,7,2025-08-11,9,promoter,nps_growth
52292,21579,4,2025-08-19,8,passive,quality
52293,21580,1,2025-08-17,8,passive,price
52294,21586,7,2025-08-12,10,promoter,nps_growth
52295,21589,1,2025-09-12,10,promoter,nps_growth
52296,21599,5,2025-08-11,7,passive,quality
52297,21601,3,2025-08-07,7,passive,support
52298,21604,4,2025-09-08,10,promoter,nps_growth
52299,21605,2,2025-09-09,9,promoter,nps_growth
52300,21607,4,2025-08-28,9,promoter,nps_growth
52301,21610,1,2025-08-16,8,passive,price
52302,21613,1,2025-08-14,9,promoter,nps_growth
52303,21614,3,2025-08-13,6,detractor,support
52304,21625,8,2025-08-25,6,detractor,ai_competitor
52305,21627,1,2025-08-21,9,promoter,nps_growth
52306,21638,7,2025-09-09,9,promoter,nps_growth
52307,21647,4,2025-09-01,8,passive,nps_growth
52308,21662,1,2025-09-11,10,promoter,nps_growth
52309,21670,3,2025-08-17,7,passive,quality
52310,21672,8,2025-08-03,8,passive,support
52311,21699,3,2025-08-04,7,passive,price
52312,21713,3,2025-08-02,8,passive,price
52313,21717,7,2025-07-28,10,promoter,nps_growth
52314,21724,7,2025-08-08,8,passive,quality
52315,21725,4,2025-09-12,9,promoter,nps_growth
52316,21733,2,2025-09-04,7,passive,nps_growth
52317,21746,3,2025-08-17,8,passive,nps_growth
52318,21748,8,2025-09-13,10,promoter,nps_growth
52319,21766,8,2025-09-09,6,detractor,churn_intent
52320,21768,1,2025-09-17,9,promoter,nps_growth
52321,21776,6,2025-09-15,9,promoter,nps_growth
52322,21788,1,2025-09-04,8,passive,price
52323,21792,8,2025-09-12,8,passive,quality
52324,21794,5,2025-09-07,9,promoter,nps_growth
52325,21807,8,2025-08-12,10,promoter,nps_growth
52326,21822,3,2025-08-25,8,passive,nps_growth
52327,21849,7,2025-09-10,10,promoter,nps_growth
52328,21855,4,2025-08-30,8,passive,price
52329,21858,3,2025-08-20,7,passive,nps_growth
52330,21861,4,2025-08-12,9,promoter,nps_growth
52331,21872,6,2025-08-13,8,passive,price
52332,21874,5,2025-09-08,9,promoter,nps_growth
52333,21882,5,2025-07-22,9,promoter,nps_growth
52334,21883,1,2025-08-20,10,promoter,nps_growth
52335,21887,3,2025-09-17,3,detractor,ai_competitor
52336,21916,3,2025-09-01,7,passive,quality
52337,21923,3,2025-09-10,9,promoter,nps_growth
52338,21926,7,2025-08-30,9,promoter,nps_growth
52339,21934,8,2025-08-04,10,promoter,nps_growth
52340,21938,3,2025-08-02,6,detractor,price
52341,21939,7,2025-08-01,9,promoter,nps_growth
52342,21942,6,2025-08-27,8,passive,nps_growth
52343,21957,1,2025-09-10,8,passive,price
52344,21958,7,2025-08-29,9,promoter,nps_growth
52345,21961,5,2025-08-14,9,promoter,nps_growth
52346,21964,7,2025-09-02,8,passive,support
52347,21972,7,2025-09-18,8,passive,nps_growth
52348,21974,1,2025-08-19,8,passive,nps_growth
52349,21977,1,2025-08-13,9,promoter,nps_growth
52350,21978,6,2025-08-28,8,passive,quality
52351,21979,7,2025-09-16,9,promoter,nps_growth
52352,21987,1,2025-07-22,7,passive,support
52353,21991,3,2025-07-23,8,passive,nps_growth
52354,21994,8,2025-08-22,8,passive,quality
52355,22000,3,2025-08-28,7,passive,support
52356,22001,8,2025-08-16,8,passive,support
52357,22002,3,2025-08-14,7,passive,price
52358,22003,5,2025-09-13,8,passive,nps_growth
52359,22010,8,2025-08-25,7,passive,support
52360,22013,3,2025-08-22,8,passive,quality
52361,22028,7,2025-07-31,10,promoter,nps_growth
52362,22055,3,2025-08-30,10,promoter,nps_growth
52363,22060,8,2025-08-29,10,promoter,nps_growth
52364,22068,1,2025-07-21,7,passive,nps_growth
52365,22077,1,2025-07-29,7,passive,nps_growth
52366,22078,6,2025-08-17,8,passive,price
52367,22080,6,2025-08-04,7,passive,price
52368,22091,4,2025-08-12,10,promoter,nps_growth
52369,22097,8,2025-08-30,5,detractor,support
52370,22103,7,2025-09-09,10,promoter,nps_growth
52371,22113,8,2025-08-27,10,promoter,nps_growth
52372,22119,7,2025-07-23,9,promoter,nps_growth
52373,22124,6,2025-07-30,6,detractor,quality
52374,22126,4,2025-08-22,10,promoter,nps_growth
52375,22127,5,2025-09-16,8,passive,quality
52376,22159,5,2025-07-29,10,promoter,nps_growth
52377,22160,8,2025-08-04,6,detractor,support
52378,22162,1,2025-09-10,9,promoter,nps_growth
52379,22166,7,2025-09-02,6,detractor,ai_competitor
52380,22172,6,2025-07-26,8,passive,quality
52381,22176,5,2025-09-18,10,promoter,nps_growth
52382,22177,3,2025-09-05,7,passive,support
52383,22178,8,2025-08-17,5,detractor,price
52384,22191,5,2025-08-01,9,promoter,nps_growth
52385,22192,8,2025-09-03,9,promoter,nps_growth
52386,22194,4,2025-08-23,5,detractor,support
52387,22199,1,2025-09-06,10,promoter,nps_growth
52388,22209,6,2025-09-02,8,passive,price
52389,22210,6,2025-08-11,2,detractor,quality
52390,22212,3,2025-08-23,7,passive,quality
52391,22214,6,2025-08-31,8,passive,quality
52392,22226,6,2025-09-08,8,passive,quality
52393,22228,8,2025-08-31,10,promoter,nps_growth
52394,22234,6,2025-08-19,8,passive,nps_growth
52395,22238,6,2025-09-07,10,promoter,nps_growth
52396,22253,4,2025-07-31,7,passive,price
52397,22256,2,2025-08-15,7,passive,price
52398,22260,7,2025-08-31,9,promoter,nps_growth
52399,22272,6,2025-08-18,10,promoter,nps_growth
52400,22277,4,2025-09-09,8,passive,quality
52401,22280,3,2025-09-18,9,promoter,nps_growth
52402,22293,4,2025-08-19,10,promoter,nps_growth
52403,22294,3,2025-07-28,9,promoter,nps_growth
52404,22295,8,2025-09-05,9,promoter,nps_growth
52405,22300,5,2025-07-31,10,promoter,nps_growth
52406,22306,8,2025-08-30,8,passive,support
52407,22308,2,2025-09-15,8,passive,quality
52408,22315,6,2025-08-03,6,detractor,quality
52409,22320,5,2025-07-24,7,passive,nps_growth
52410,22326,6,2025-08-30,7,passive,support
52411,22333,8,2025-08-19,9,promoter,nps_growth
52412,22348,6,2025-08-28,10,promoter,nps_growth
52413,22365,2,2025-08-22,7,passive,nps_growth
52414,22367,5,2025-07-25,8,passive,quality
52415,22369,8,2025-09-03,6,detractor,ai_competitor
52416,22382,3,2025-08-30,10,promoter,nps_growth
52417,22383,6,2025-08-16,6,detractor,support
52418,22389,8,2025-09-08,10,promoter,nps_growth
52419,22417,7,2025-08-01,8,passive,quality
52420,22418,5,2025-08-18,8,passive,price
52421,22421,6,2025-08-06,8,passive,support
52422,22435,5,2025-08-08,10,promoter,nps_growth
52423,22436,8,2025-08-26,10,promoter,nps_growth
52424,22437,6,2025-08-23,9,promoter,nps_growth
52425,22443,6,2025-07-25,7,passive,quality
52426,22449,7,2025-08-10,10,promoter,nps_growth
52427,22459,7,2025-09-04,3,detractor,support
52428,22471,7,2025-08-20,9,promoter,nps_growth
52429,22472,6,2025-08-18,10,promoter,nps_growth
52430,22483,5,2025-08-28,9,promoter,nps_growth
52431,22488,6,2025-08-06,10,promoter,nps_growth
52432,22489,6,2025-09-08,8,passive,quality
52433,22490,2,2025-09-16,10,promoter,nps_growth
52434,22492,3,2025-08-07,9,promoter,nps_growth
52435,22497,2,2025-09-10,8,passive,price
52436,22499,8,2025-08-30,8,passive,support
52437,22502,8,2025-08-18,6,detractor,support
52438,22522,7,2025-08-22,9,promoter,nps_growth
52439,22524,4,2025-09-08,8,passive,support
52440,22525,4,2025-08-30,9,promoter,nps_growth
52441,22538,3,2025-07-27,8,passive,support
52442,22543,6,2025-09-06,9,promoter,nps_growth
52443,22544,7,2025-08-01,5,detractor,ai_competitor
52444,22549,6,2025-09-18,9,promoter,nps_growth
52445,22550,7,2025-08-04,10,promoter,nps_growth
52446,22554,2,2025-08-19,4,detractor,ai_competitor
52447,22555,3,2025-07-24,9,promoter,nps_growth
52448,22562,6,2025-09-18,5,detractor,quality
52449,22576,3,2025-09-06,10,promoter,nps_growth
52450,22577,5,2025-09-17,9,promoter,nps_growth
52451,22592,3,2025-07-23,9,promoter,nps_growth
52452,22600,3,2025-08-20,9,promoter,nps_growth
52453,22609,3,2025-08-12,10,promoter,nps_growth
52454,22610,7,2025-08-27,10,promoter,nps_growth
52455,22621,1,2025-07-21,7,passive,nps_growth
52456,22622,3,2025-07-26,5,detractor,price
52457,22639,7,2025-08-23,5,detractor,ai_competitor
52458,22643,3,2025-07-27,8,passive,quality
52459,22645,1,2025-08-18,9,promoter,nps_growth
52460,22647,7,2025-08-13,8,passive,price
52461,22649,4,2025-08-06,9,promoter,nps_growth
52462,22658,8,2025-09-01,9,promoter,nps_growth
52463,22661,5,2025-08-22,5,detractor,ai_competitor
52464,22665,7,2025-09-13,8,passive,quality
52465,22675,6,2025-08-29,8,passive,support
52466,22687,6,2025-08-27,7,passive,price
52467,22693,7,2025-09-16,10,promoter,nps_growth
52468,22696,6,2025-08-26,10,promoter,nps_growth
52469,22697,4,2025-08-04,6,detractor,price
52470,22702,1,2025-08-06,6,detractor,churn_intent
52471,22705,3,2025-09-17,9,promoter,nps_growth
52472,22738,1,2025-08-21,9,promoter,nps_growth
52473,22742,7,2025-08-21,10,promoter,nps_growth
52474,22744,7,2025-08-03,8,passive,price
52475,22749,5,2025-09-12,9,promoter,nps_growth
52476,22752,5,2025-07-23,9,promoter,nps_growth
52477,22753,6,2025-08-30,9,promoter,nps_growth
52478,22762,1,2025-07-22,7,passive,support
52479,22784,8,2025-08-30,10,promoter,nps_growth
52480,22791,5,2025-08-27,8,passive,support
52481,22808,7,2025-09-03,8,passive,support
52482,22818,2,2025-08-13,7,passive,support
52483,22819,8,2025-08-03,9,promoter,nps_growth
52484,22820,8,2025-08-17,8,passive,nps_growth
52485,22826,3,2025-08-17,8,passive,support
52486,22838,4,2025-07-21,6,detractor,price
52487,22860,8,2025-07-27,10,promoter,nps_growth
52488,22863,2,2025-08-28,8,passive,quality
52489,22881,1,2025-07-22,10,promoter,nps_growth
52490,22896,2,2025-08-12,9,promoter,nps_growth
52491,22906,7,2025-07-21,5,detractor,quality
52492,22912,7,2025-08-26,9,promoter,nps_growth
52493,22913,2,2025-08-23,7,passive,price
52494,22920,6,2025-08-18,9,promoter,nps_growth
52495,22934,2,2025-09-16,8,passive,nps_growth
52496,22935,3,2025-07-28,8,passive,quality
52497,22937,7,2025-08-06,10,promoter,nps_growth
52498,22939,7,2025-08-27,8,passive,price
52499,22942,4,2025-08-06,7,passive,quality
52500,22943,2,2025-08-15,7,passive,support
52501,22957,7,2025-08-30,8,passive,nps_growth
52502,22973,3,2025-09-17,4,detractor,quality
52503,22974,7,2025-07-27,9,promoter,nps_growth
52504,22979,1,2025-09-09,5,detractor,support
52505,22984,1,2025-08-17,8,passive,price
52506,22985,1,2025-08-09,9,promoter,nps_growth
52507,22990,3,2025-08-17,8,passive,nps_growth
52508,22992,4,2025-08-03,9,promoter,nps_growth
52509,23001,4,2025-08-01,8,passive,quality
52510,23004,4,2025-07-31,10,promoter,nps_growth
52511,23008,8,2025-08-27,8,passive,price
52512,23013,1,2025-09-04,8,passive,price
52513,23015,2,2025-07-28,9,promoter,nps_growth
52514,23020,5,2025-09-09,8,passive,quality
52515,23032,8,2025-09-03,9,promoter,nps_growth
52516,23038,8,2025-07-27,9,promoter,nps_growth
52517,23059,5,2025-07-23,8,passive,nps_growth
52518,23064,2,2025-08-01,8,passive,support
52519,23066,7,2025-08-02,9,promoter,nps_growth
52520,23074,3,2025-08-31,10,promoter,nps_growth
52521,23081,7,2025-09-15,6,detractor,quality
52522,23107,6,2025-09-01,6,detractor,ai_competitor
52523,23138,7,2025-08-21,9,promoter,nps_growth
52524,23143,4,2025-08-10,8,passive,nps_growth
52525,23148,6,2025-08-30,4,detractor,quality
52526,23154,1,2025-08-26,9,promoter,nps_growth
52527,23165,1,2025-07-23,10,promoter,nps_growth
52528,23166,2,2025-09-03,9,promoter,nps_growth
52529,23167,6,2025-07-30,9,promoter,nps_growth
52530,23168,3,2025-08-17,6,detractor,price
52531,23170,6,2025-08-06,4,detractor,price
52532,23186,3,2025-09-14,6,detractor,price
52533,23210,8,2025-07-22,8,passive,price
52534,23211,4,2025-08-18,8,passive,support
52535,23241,3,2025-08-29,7,passive,price
52536,23242,6,2025-09-03,10,promoter,nps_growth
52537,23250,6,2025-08-16,8,passive,quality
52538,23261,1,2025-08-14,8,passive,support
52539,23288,6,2025-08-31,9,promoter,nps_growth
52540,23290,7,2025-09-16,9,promoter,nps_growth
52541,23291,6,2025-09-06,9,promoter,nps_growth
52542,23292,4,2025-09-02,8,passive,quality
52543,23311,3,2025-07-29,8,passive,price
52544,23317,5,2025-09-08,8,passive,quality
52545,23321,4,2025-09-13,10,promoter,nps_growth
52546,23325,4,2025-09-18,10,promoter,nps_growth
52547,23327,8,2025-09-01,6,detractor,quality
52548,23335,3,2025-09-07,10,promoter,nps_growth
52549,23341,7,2025-09-05,8,passive,support
52550,23342,1,2025-08-10,10,promoter,nps_growth
52551,23350,7,2025-09-17,7,passive,nps_growth
52552,23359,7,2025-07-21,10,promoter,nps_growth
52553,23372,6,2025-08-31,8,passive,quality
52554,23374,1,2025-07-24,8,passive,quality
52555,23379,3,2025-07-22,9,promoter,nps_growth
52556,23382,2,2025-09-10,8,passive,nps_growth
52557,23386,7,2025-08-19,10,promoter,nps_growth
52558,23396,2,2025-09-12,6,detractor,ai_competitor
52559,23397,8,2025-08-18,10,promoter,nps_growth
52560,23400,2,2025-08-01,8,passive,price
52561,23409,1,2025-07-24,10,promoter,nps_growth
52562,23412,1,2025-08-05,10,promoter,nps_growth
52563,23417,4,2025-08-28,10,promoter,nps_growth
52564,23423,4,2025-08-09,10,promoter,nps_growth
52565,23427,1,2025-08-06,9,promoter,nps_growth
52566,23434,6,2025-08-09,8,passive,price
52567,23443,3,2025-09-05,8,passive,quality
52568,23449,4,2025-08-15,8,passive,support
52569,23453,8,2025-08-11,9,promoter,nps_growth
52570,23461,8,2025-08-30,9,promoter,nps_growth
52571,23464,7,2025-08-12,7,passive,nps_growth
52572,23468,6,2025-08-28,10,promoter,nps_growth
52573,23483,1,2025-09-14,9,promoter,nps_growth
52574,23484,6,2025-07-29,7,passive,support
52575,23489,7,2025-08-20,6,detractor,ai_competitor
52576,23490,6,2025-07-25,4,detractor,ai_competitor
52577,23492,3,2025-08-03,6,detractor,price
52578,23493,4,2025-09-04,10,promoter,nps_growth
52579,23495,3,2025-09-15,8,passive,support
52580,23509,6,2025-08-02,10,promoter,nps_growth
52581,23514,8,2025-07-22,8,passive,nps_growth
52582,23515,7,2025-07-24,8,passive,quality
52583,23524,6,2025-07-26,10,promoter,nps_growth
52584,23532,5,2025-08-13,6,detractor,ai_competitor
52585,23537,1,2025-09-18,10,promoter,nps_growth
52586,23546,8,2025-08-24,1,detractor,ai_competitor
52587,23548,2,2025-08-30,5,detractor,price
52588,23551,8,2025-09-03,6,detractor,churn_intent
52589,23555,1,2025-08-07,9,promoter,nps_growth
52590,23561,8,2025-07-28,8,passive,quality
52591,23565,7,2025-08-21,8,passive,nps_growth
52592,23569,2,2025-07-22,10,promoter,nps_growth
52593,23579,1,2025-08-24,6,detractor,ai_competitor
52594,23596,7,2025-08-26,7,passive,quality
52595,23598,1,2025-08-31,7,passive,support
52596,23601,2,2025-08-15,9,promoter,nps_growth
52597,23605,1,2025-07-25,10,promoter,nps_growth
52598,23610,7,2025-07-28,8,passive,quality
52599,23621,6,2025-09-16,7,passive,nps_growth
52600,23622,6,2025-07-29,8,passive,nps_growth
52601,23634,6,2025-09-14,10,promoter,nps_growth
52602,23635,3,2025-09-14,6,detractor,ai_competitor
52603,23637,2,2025-08-15,10,promoter,nps_growth
52604,23645,4,2025-08-24,7,passive,price
52605,23657,7,2025-09-15,8,passive,nps_growth
52606,23665,8,2025-08-10,8,passive,price
52607,23684,6,2025-09-11,10,promoter,nps_growth
52608,23705,8,2025-08-06,10,promoter,nps_growth
52609,23706,5,2025-08-04,8,passive,nps_growth
52610,23716,1,2025-07-29,1,detractor,support
52611,23717,3,2025-08-15,9,promoter,nps_growth
52612,23746,7,2025-08-03,9,promoter,nps_growth
52613,23747,7,2025-08-18,7,passive,nps_growth
52614,23755,4,2025-09-02,6,detractor,price
52615,23756,7,2025-08-30,9,promoter,nps_growth
52616,23763,1,2025-07-29,10,promoter,nps_growth
52617,23767,7,2025-08-15,9,promoter,nps_growth
52618,23785,3,2025-08-01,8,passive,price
52619,23803,7,2025-08-01,10,promoter,nps_growth
52620,23812,8,2025-08-13,6,detractor,quality
52621,23820,6,2025-07-22,6,detractor,quality
52622,23825,1,2025-07-29,10,promoter,nps_growth
52623,23826,4,2025-09-10,8,passive,nps_growth
52624,23830,8,2025-09-12,9,promoter,nps_growth
52625,23831,3,2025-08-05,8,passive,price
52626,23846,1,2025-08-22,8,passive,nps_growth
52627,23854,1,2025-08-13,9,promoter,nps_growth
52628,23859,6,2025-07-22,10,promoter,nps_growth
52629,23868,4,2025-08-25,10,promoter,nps_growth
52630,23869,6,2025-09-15,9,promoter,nps_growth
52631,23875,6,2025-08-17,10,promoter,nps_growth
52632,23892,8,2025-07-26,9,promoter,nps_growth
52633,23894,2,2025-08-07,8,passive,support
52634,23899,8,2025-08-02,10,promoter,nps_growth
52635,23900,3,2025-07-26,1,detractor,ai_competitor
52636,23902,3,2025-08-09,8,passive,nps_growth
52637,23913,7,2025-08-28,9,promoter,nps_growth
52638,23917,3,2025-07-30,7,passive,price
52639,23918,3,2025-09-15,8,passive,quality
52640,23921,1,2025-08-05,7,passive,quality
52641,23933,2,2025-08-12,6,detractor,quality
52642,23946,3,2025-08-31,9,promoter,nps_growth
52643,23947,2,2025-09-16,8,passive,support
52644,23979,4,2025-08-28,8,passive,price
52645,23986,8,2025-08-29,6,detractor,quality
52646,23993,1,2025-07-30,8,passive,price
52647,23996,6,2025-09-16,8,passive,support
52648,23998,1,2025-08-23,7,passive,support
52649,23999,6,2025-07-28,7,passive,price
52650,24006,6,2025-08-10,7,passive,support
52651,24015,7,2025-09-16,10,promoter,nps_growth
52652,24019,7,2025-08-20,10,promoter,nps_growth
52653,24020,2,2025-09-14,8,passive,price
52654,24032,2,2025-08-26,8,passive,nps_growth
52655,24042,3,2025-08-19,9,promoter,nps_growth
52656,24048,4,2025-07-23,8,passive,support
52657,24052,4,2025-08-26,8,passive,quality
52658,24053,4,2025-08-31,8,passive,quality
52659,24058,1,2025-08-07,9,promoter,nps_growth
52660,24065,7,2025-09-14,9,promoter,nps_growth
52661,24068,8,2025-08-26,8,passive,quality
52662,24073,6,2025-08-29,8,passive,quality
52663,24085,1,2025-08-21,9,promoter,nps_growth
52664,24104,6,2025-09-11,10,promoter,nps_growth
52665,24106,4,2025-08-09,10,promoter,nps_growth
52666,24126,4,2025-08-30,9,promoter,nps_growth
52667,24152,7,2025-09-04,4,detractor,ai_competitor
52668,24153,5,2025-08-05,8,passive,support
52669,24154,4,2025-09-11,9,promoter,nps_growth
52670,24158,3,2025-08-29,6,detractor,ai_competitor
52671,24162,8,2025-08-13,7,passive,support
52672,24176,2,2025-07-21,7,passive,quality
52673,24177,7,2025-09-11,10,promoter,nps_growth
52674,24193,1,2025-08-25,8,passive,price
52675,24196,7,2025-07-30,8,passive,price
52676,24197,3,2025-08-04,7,passive,support
52677,24203,8,2025-07-26,10,promoter,nps_growth
52678,24211,7,2025-09-18,8,passive,price
52679,24231,4,2025-08-07,7,passive,support
52680,24250,8,2025-08-16,10,promoter,nps_growth
52681,24251,3,2025-09-09,8,passive,price
52682,24272,6,2025-07-28,10,promoter,nps_growth
52683,24277,1,2025-08-05,7,passive,quality
52684,24281,5,2025-08-06,10,promoter,nps_growth
52685,24292,8,2025-09-06,9,promoter,nps_growth
52686,24298,7,2025-09-13,9,promoter,nps_growth
52687,24302,2,2025-07-28,8,passive,nps_growth
52688,24324,4,2025-08-23,8,passive,price
52689,24325,6,2025-09-07,2,detractor,quality
52690,24328,2,2025-09-12,8,passive,support
52691,24335,3,2025-07-30,6,detractor,ai_competitor
52692,24337,8,2025-09-11,8,passive,quality
52693,24338,1,2025-08-13,10,promoter,nps_growth
52694,24348,6,2025-07-27,8,passive,support
52695,24354,1,2025-09-05,7,passive,support
52696,24364,1,2025-08-08,10,promoter,nps_growth
52697,24368,8,2025-07-29,7,passive,price
52698,24379,3,2025-09-04,6,detractor,churn_intent
52699,24380,2,2025-07-30,7,passive,support
52700,24384,1,2025-08-06,8,passive,nps_growth
52701,24389,8,2025-08-09,8,passive,quality
52702,24392,1,2025-08-26,8,passive,support
52703,24397,3,2025-08-02,6,detractor,quality
52704,24399,3,2025-09-13,8,passive,quality
52705,24407,3,2025-08-30,9,promoter,nps_growth
52706,24416,8,2025-08-25,8,passive,price
52707,24419,3,2025-07-23,8,passive,quality
52708,24422,6,2025-08-21,8,passive,support
52709,24429,1,2025-08-11,10,promoter,nps_growth
52710,24433,7,2025-07-21,7,passive,quality
52711,24437,1,2025-08-28,7,passive,quality
52712,24438,7,2025-08-13,10,promoter,nps_growth
52713,24454,5,2025-09-13,7,passive,price
52714,24456,1,2025-09-17,8,passive,price
52715,24458,6,2025-08-04,9,promoter,nps_growth
52716,24462,1,2025-09-16,6,detractor,quality
52717,24465,8,2025-09-04,4,detractor,quality
52718,24468,5,2025-08-25,7,passive,support
52719,24475,6,2025-08-31,8,passive,nps_growth
52720,24483,8,2025-08-21,7,passive,price
52721,24486,8,2025-07-30,9,promoter,nps_growth
52722,24488,1,2025-08-04,7,passive,price
52723,24489,7,2025-07-30,9,promoter,nps_growth
52724,24492,7,2025-07-23,10,promoter,nps_growth
52725,24499,4,2025-08-31,8,passive,quality
52726,24502,4,2025-09-04,7,passive,nps_growth
52727,24516,1,2025-09-10,8,passive,quality
52728,24519,1,2025-08-03,7,passive,price
52729,24520,1,2025-08-21,10,promoter,nps_growth
52730,24530,3,2025-08-15,8,passive,nps_growth
52731,24536,7,2025-09-03,10,promoter,nps_growth
52732,24537,7,2025-07-23,10,promoter,nps_growth
52733,24561,7,2025-09-04,10,promoter,nps_growth
52734,24565,3,2025-09-04,6,detractor,price
52735,24572,5,2025-08-10,7,passive,nps_growth
52736,24573,1,2025-09-06,9,promoter,nps_growth
52737,24584,8,2025-09-04,10,promoter,nps_growth
52738,24594,8,2025-08-21,8,passive,support
52739,24595,3,2025-09-10,6,detractor,quality
52740,24598,3,2025-09-02,10,promoter,nps_growth
52741,24605,6,2025-09-14,10,promoter,nps_growth
52742,24609,7,2025-08-18,8,passive,price
52743,24617,3,2025-09-09,8,passive,nps_growth
52744,24620,1,2025-09-09,9,promoter,nps_growth
52745,24627,2,2025-09-18,9,promoter,nps_growth
52746,24645,1,2025-08-16,8,passive,support
52747,24674,1,2025-09-15,9,promoter,nps_growth
52748,24683,3,2025-07-25,8,passive,price
52749,24685,5,2025-07-24,7,passive,price
52750,24686,1,2025-08-22,8,passive,nps_growth
52751,24696,4,2025-07-27,3,detractor,support
52752,24699,6,2025-09-15,8,passive,quality
52753,24716,2,2025-08-29,3,detractor,support
52754,24717,6,2025-08-07,5,detractor,quality
52755,24737,6,2025-08-16,9,promoter,nps_growth
52756,24738,6,2025-08-06,10,promoter,nps_growth
52757,24742,5,2025-09-16,7,passive,price
52758,24751,7,2025-09-14,7,passive,quality
52759,24758,5,2025-08-27,10,promoter,nps_growth
52760,24779,2,2025-08-17,9,promoter,nps_growth
52761,24783,6,2025-08-03,8,passive,price
52762,24785,4,2025-08-24,9,promoter,nps_growth
52763,24788,1,2025-09-16,7,passive,quality
52764,24811,7,2025-08-05,8,passive,price
52765,24849,1,2025-07-24,9,promoter,nps_growth
52766,24858,1,2025-08-03,9,promoter,nps_growth
52767,24862,7,2025-08-11,5,detractor,price
52768,24867,4,2025-07-31,8,passive,nps_growth
52769,24872,4,2025-08-04,9,promoter,nps_growth
52770,24873,7,2025-08-27,9,promoter,nps_growth
52771,24888,1,2025-09-17,10,promoter,nps_growth
52772,24905,5,2025-07-25,10,promoter,nps_growth
52773,24926,8,2025-08-09,7,passive,quality
52774,24936,6,2025-09-08,10,promoter,nps_growth
52775,24951,1,2025-07-25,8,passive,support
52776,24964,4,2025-08-28,8,passive,support
52777,24975,8,2025-09-10,10,promoter,nps_growth
52778,24983,7,2025-08-17,8,passive,quality
52779,25000,4,2025-07-29,7,passive,nps_growth
52780,9,8,2025-11-15,10,promoter,nps_growth
52781,14,1,2025-10-28,8,passive,price
52782,15,3,2025-11-23,8,passive,support
52783,17,6,2025-10-22,6,detractor,quality
52784,18,7,2025-12-06,7,passive,nps_growth
52785,37,4,2025-11-12,8,passive,support
52786,41,8,2025-11-13,9,promoter,nps_growth
52787,45,7,2025-10-26,9,promoter,nps_growth
52788,50,6,2025-11-18,6,detractor,quality
52789,54,1,2025-10-30,7,passive,quality
52790,56,8,2025-10-22,7,passive,nps_growth
52791,58,6,2025-10-31,7,passive,quality
52792,62,3,2025-11-10,7,passive,quality
52793,65,7,2025-11-02,7,passive,nps_growth
52794,71,8,2025-11-25,10,promoter,nps_growth
52795,79,5,2025-10-26,9,promoter,nps_growth
52796,81,7,2025-12-06,9,promoter,nps_growth
52797,83,7,2025-11-19,9,promoter,nps_growth
52798,84,4,2025-10-22,7,passive,quality
52799,91,4,2025-12-16,7,passive,quality
52800,92,1,2025-11-24,7,passive,price
52801,94,4,2025-11-04,5,detractor,price
52802,112,7,2025-11-12,9,promoter,nps_growth
52803,133,7,2025-11-10,7,passive,support
52804,136,4,2025-11-18,9,promoter,nps_growth
52805,139,8,2025-11-22,8,passive,nps_growth
52806,143,6,2025-12-17,8,passive,support
52807,148,8,2025-10-22,9,promoter,nps_growth
52808,158,6,2025-11-21,10,promoter,nps_growth
52809,163,3,2025-11-13,8,passive,nps_growth
52810,173,3,2025-12-16,9,promoter,nps_growth
52811,176,7,2025-10-28,10,promoter,nps_growth
52812,180,5,2025-12-14,10,promoter,nps_growth
52813,185,1,2025-12-04,8,passive,quality
52814,189,8,2025-10-31,9,promoter,nps_growth
52815,192,4,2025-11-08,8,passive,price
52816,225,6,2025-12-14,8,passive,nps_growth
52817,228,2,2025-12-02,6,detractor,ai_competitor
52818,236,3,2025-10-29,8,passive,nps_growth
52819,244,7,2025-10-29,8,passive,price
52820,255,7,2025-11-27,7,passive,quality
52821,261,6,2025-11-03,7,passive,nps_growth
52822,273,8,2025-12-11,10,promoter,nps_growth
52823,297,7,2025-11-02,10,promoter,nps_growth
52824,298,3,2025-12-15,9,promoter,nps_growth
52825,312,7,2025-10-29,9,promoter,nps_growth
52826,314,1,2025-12-02,10,promoter,nps_growth
52827,318,3,2025-12-12,7,passive,nps_growth
52828,325,1,2025-12-10,9,promoter,nps_growth
52829,330,6,2025-12-19,8,passive,quality
52830,331,7,2025-12-07,9,promoter,nps_growth
52831,339,6,2025-11-22,10,promoter,nps_growth
52832,344,3,2025-12-10,8,passive,nps_growth
52833,353,6,2025-11-03,9,promoter,nps_growth
52834,374,6,2025-11-11,8,passive,nps_growth
52835,381,4,2025-11-16,9,promoter,nps_growth
